"187","2","Pallewela","1"
"188","2","Pamunugama","1"
"189","2","Pamunuwatta","1"
"190","2","Pasyala","1"
"191","2","Peliyagoda","1"
"192","2","Pepiliyawala","1"
"193","2","Pethiyagoda","1"
"194","2","Polpithimukulana","1"
"195","2","Pugoda","1"
"196","2","Radawadunna","1"
"197","2","Radawana","1"
"198","2","Raddolugama","1"
"199","2","Ragama","1"
"200","2","Ruggahawila","1"
"201","2","Rukmale","1"
"202","2","Seeduwa","1"
"203","2","Siyambalape","1"
"204","2","Talahena","1"
"205","2","Thihariya","1"
"206","2","Thimbirigaskatuwa","1"
"207","2","Tittapattara","1"
"208","2","Udathuthiripitiya","1"
"209","2","Udugampola","1"
"210","2","Uggalboda","1"
"211","2","Urapola","1"
"212","2","Uswetakeiyawa","1"
"213","2","Veyangoda","1"
"214","2","Walgammulla","1"
"215","2","Walpita","1"
"216","2","Walpola (WP)","1"
"217","2","Wanaluwewa","1"
"218","2","Wathurugama","1"
"219","2","Watinapaha","1"
"220","2","Wattala","1"
"221","2","Weboda","1"
"222","2","Wegowwa","1"
"223","2","Welisara","1"
"224","2","Weliveriya","1"
"225","2","Weweldeniya","1"
"226","2","Yakkala","1"
"227","2","Yatiyana(WP)","1"
"228","3","Agalawatta","1"
"229","3","Alubomulla","1"
"230","3","Alutgama","1"
"231","3","Anguruwatota","1"
"232","3","Baduraliya","1"
"233","3","Bandaragama","1"
"234","3","Bellana","1"
"235","3","Benthara","1"
"236","3","Beruwala","1"
"237","3","Bolossagama","1"
"238","3","Bombuwala","1"
"239","3","Boralugoda","1"
"240","3","Bulathsinhala","1"
"241","3","Danawala Thiniyawala","1"
"242","3","Delmella","1"
"243","3","Dharga Town","1"
"244","3","Diwalakada","1"
"245","3","Dodangoda","1"
"246","3","Dombagoda","1"
"247","3","Galpatha","1"
"248","3","Gamagoda","1"
"249","3","Gonapola Junction","1"
"250","3","Govinna","1"
"251","3","Gurulubadda","1"
"252","3","Halkandawila","1"
"253","3","Haltota","1"
"254","3","Halwala","1"
"255","3","Halwatura","1"
"256","3","Hedigalla Colony","1"
"257","3","Horana","1"
"258","3","Ittapana","1"
"259","3","Kalawila Kiranthidiya","1"
"260","3","Kalutara","1"
"261","3","Kananwila","1"
"262","3","Kandanagama","1"
"263","3","Kehelwatta","1"
"264","3","Kelinkanda","1"
"265","3","Kitulgoda","1"
"266","3","Koholana","1"
"267","3","Kuda Uduwa","1"
"268","3","Kumbuka","1"
"269","3","lngiriya","1"
"270","3","Maggona","1"
"271","3","Mahagama","1"
"272","3","Mahakalupahana","1"
"273","3","Matugama","1"
"274","3","Meegahatenna","1"
"275","3","Meegama","1"
"276","3","Millaniya","1"
"277","3","Millewa","1"
"278","3","Miwanapalana","1"
"279","3","Molkawa","1"
"280","3","Morapitiya","1"
"281","3","Morontuduwa","1"
"282","3","Nawattuduwa","1"
"283","3","Neboda","1"
"284","3","Padagoda","1"
"285","3","Pahalahewessa","1"
"286","3","Paiyagala","1"
"287","3","Panadura","1"
"288","3","Pannila","1"
"289","3","Paragastota","1"
"290","3","Paragoda","1"
"291","3","Paraigama","1"
"292","3","Pelanda","1"
"293","3","Pelawatta","1"
"294","3","Pokunuwita","1"
"295","3","Polgampola","1"
"296","3","Poruwedanda","1"
"297","3","Remunagoda","1"
"298","3","Tebuwana","1"
"299","3","Uduwara","1"
"300","3","Utumgama","1"
"301","3","Veyangalla","1"
"302","3","Wadduwa","1"
"303","3","Walagedara","1"
"304","3","Walallawita","1"
"305","3","Waskaduwa","1"
"306","3","Welipenna","1"
"307","3","Welmilla Junction","1"
"308","3","Yagirala","1"
"309","3","Yatadolawatta","1"
"310","3","Yatawara Junction","1"
"311","4","Akurana","1"
"312","4","Alawatugoda","1"
"313","4","Aludeniya","1"
"314","4","Ambagahapelessa","1"
"315","4","Ambatenna","1"
"316","4","Ampitiya","1"
"317","4","Aniwatta","1"
"318","4","Ankumbura","1"
"319","4","Asgiriya","1"
"320","4","Atabage","1"
"321","4","Balagolla","1"
"322","4","Balana","1"
"323","4","Bambaragahaela","1"
"324","4","Barawardhana Oya","1"
"325","4","Batagolladeniya","1"
"326","4","Batugoda","1"
"327","4","Batumulla","1"
"328","4","Bawlana","1"
"329","4","Bopana","1"
"330","4","Dangolla","1"
"331","4","Danture","1"
"332","4","Dedunupitiya","1"
"333","4","Dekinda","1"
"334","4","Deltota","1"
"335","4","Digana","1"
"336","4","Dolapihilla","1"
"337","4","Dolosbage","1"
"338","4","Doluwa","1"
"339","4","Doragamuwa","1"
"340","4","Dunuwila","1"
"341","4","Ekiriya","1"
"342","4","Elamulla","1"
"343","4","Elkaduwa","1"
"344","4","Etulgama","1"
"345","4","Galaboda","1"
"346","4","Galagedara","1"
"347","4","Galaha","1"
"348","4","Galhinna","1"
"349","4","Gallellagama","1"
"350","4","Gampola","1"
"351","4","Gelioya","1"
"352","4","Godamunna","1"
"353","4","Gomagoda","1"
"354","4","Gonagantenna","1"
"355","4","Gonawalapatana","1"
"356","4","Gunnepana","1"
"357","4","Gurudeniya","1"
"358","4","Halloluwa","1"
"359","4","Handaganawa","1"
"360","4","Handawalapitiya","1"
"361","4","Handessa","1"
"362","4","Hanguranketha","1"
"363","4","Hantane","1"
"364","4","Haragama","1"
"365","4","Harankahawa","1"
"366","4","Hasalaka","1"
"367","4","Hataraliyadda","1"
"368","4","Heerassagala","1"
"369","4","Hewaheta","1"
"370","4","Hindagala","1"
"371","4","Hondiyadeniya","1"
"372","4","Hunnasgiriya","1"
"373","4","Jambugahapitiya","1"
"374","4","Kadugannawa","1"
"375","4","Kahataliyadda","1"
"376","4","Kalugala","1"
"377","4","Kandy","1"
"378","4","Kapuliyadde","1"
"379","4","Karandagolla","1"
"380","4","Katugastota","1"
"381","4","Kengalla","1"
"382","4","Ketakumbura","1"
"383","4","Ketawala Leula","1"
"384","4","Kiribathkumbura","1"
"385","4","Kobonila","1"
"386","4","Kolabissa","1"
"387","4","Kolongoda","1"
"388","4","Kulugammana","1"
"389","4","Kumbukkandura","1"
"390","4","Kumburegama","1"
"391","4","Kundasale","1"
"392","4","Leemagahakotuwa","1"
"393","4","Lewella","1"
"394","4","lhala Kobbekaduwa","1"
"395","4","lllagolla","1"
"396","4","Lunuketiya Maditta","1"
"397","4","Madawala Bazaar","1"
"398","4","Madugalla","1"
"399","4","Madulkele","1"
"400","4","Mahadoraliyadda","1"
"401","4","Mahamedagama","1"
"402","4","Mailapitiya","1"
"403","4","Makkanigama","1"
"404","4","Makuldeniya","1"
"405","4","Mandaram Nuwara","1"
"406","4","Mapakanda","1"
"407","4","Marassana","1"
"408","4","Marymount Colony","1"
"409","4","Maturata","1"
"410","4","Mawatura","1"
"411","4","Mawilmada","1"
"412","4","Medamahanuwara","1"
"413","4","Medawala Harispattuwa","1"
"414","4","Meetalawa","1"
"415","4","Megoda Kalugamuwa","1"
"416","4","Menikdiwela","1"
"417","4","Menikhinna","1"
"418","4","Mimure","1"
"419","4","Minigamuwa","1"
"420","4","Minipe","1"
"421","4","Murutalawa","1"
"422","4","Muruthagahamulla","1"
"423","4","Naranpanawa","1"
"424","4","Nattarampotha","1"
"425","4","Nawalapitiya","1"
"426","4","Nillambe","1"
"427","4","Nugaliyadda","1"
"428","4","Nugawela","1"
"429","4","Pallebowala","1"
"430","4","Pallekelle","1"
"431","4","Pallekotuwa","1"
"432","4","Panvila","1"
"433","4","Panwilatenna","1"
"434","4","Paradeka","1"
"435","4","Pasbage","1"
"436","4","Pattitalawa","1"
"437","4","Pattiya Watta","1"
"438","4","Peradeniya","1"
"439","4","Pilawala","1"
"440","4","Pilimatalawa","1"
"441","4","Poholiyadda","1"
"442","4","Polgolla","1"
"443","4","Pujapitiya","1"
"444","4","Pupuressa","1"
"445","4","Pussellawa","1"
"446","4","Putuhapuwa","1"
"447","4","Rajawella","1"
"448","4","Rambukpitiya","1"
"449","4","Rambukwella","1"
"450","4","Rangala","1"
"451","4","Rantembe","1"
"452","4","Rathukohodigala","1"
"453","4","Rikillagaskada","1"
"454","4","Sangarajapura","1"
"455","4","Senarathwela","1"
"456","4","Talatuoya","1"
"457","4","Tawalantenna","1"
"458","4","Teldeniya","1"
"459","4","Tennekumbura","1"
"460","4","Uda Peradeniya","1"
"461","4","Udahentenna","1"
"462","4","Udahingulwala","1"
"463","4","Udatalawinna","1"
"464","4","Udawatta","1"
"465","4","Udispattuwa","1"
"466","4","Ududumbara","1"
"467","4","Uduwa","1"
"468","4","Uduwahinna","1"
"469","4","Uduwela","1"
"470","4","Ulapane","1"
"471","4","Ulpothagama","1"
"472","4","Unuwinna","1"
"473","4","Velamboda","1"
"474","4","Watagoda Harispattuwa","1"
"475","4","Watapuluwa","1"
"476","4","Wattappola","1"
"477","4","Wattegama","1"
"478","4","Weligalla","1"
"479","4","Weligampola","1"
"480","4","Wendaruwa","1"
"481","4","Weragantota","1"
"482","4","Werapitya","1"
"483","4","Werellagama","1"
"484","4","Wettawa","1"
"485","4","Wilanagama","1"
"486","4","Yahalatenna","1"
"487","4","Yatihalagala","1"
"488","5","Akuramboda","1"
"489","5","Alwatta","1"
"490","5","Ambana","1"
"491","5","Ataragallewa","1"
"492","5","Bambaragaswewa","1"
"493","5","Beligamuwa","1"
"494","5","Dambulla","1"
"495","5","Dankanda","1"
"496","5","Devagiriya","1"
"497","5","Dewahuwa","1"
"498","5","Dullewa","1"
"499","5","Dunkolawatta","1"
"500","5","Dunuwilapitiya","1"
"501","5","Elkaduwa","1"
"502","5","Erawula Junction","1"
"503","5","Etanawala","1"
"504","5","Galewela","1"
"505","5","Gammaduwa","1"
"506","5","Gangala Puwakpitiya","1"
"507","5","Handungamuwa","1"
"508","5","Hattota Amuna","1"
"509","5","Imbulgolla","1"
"510","5","Inamaluwa","1"
"511","5","Kaikawala","1"
"512","5","Kalundawa","1"
"513","5","Kandalama","1"
"514","5","Karagahinna","1"
"515","5","Katudeniya","1"
"516","5","Kavudupelella","1"
"517","5","Kibissa","1"
"518","5","Kiwula","1"
"519","5","Kongahawela","1"
"520","5","Laggala Pallegama","1"
"521","5","Leliambe","1"
"522","5","Lenadora","1"
"523","5","lllukkumbura","1"
"524","5","Madawala Ulpotha","1"
"525","5","Madipola","1"
"526","5","Mahawela","1"
"527","5","Mananwatta","1"
"528","5","Maraka","1"
"529","5","Matale","1"
"530","5","Melipitiya","1"
"531","5","Metihakka","1"
"532","5","Millawana","1"
"533","5","Muwandeniya","1"
"534","5","Nalanda","1"
"535","5","Naula","1"
"536","5","Nugagolla","1"
"537","5","Opalgala","1"
"538","5","Ovilikanda","1"
"539","5","Palapathwela","1"
"540","5","Pallepola","1"
"541","5","Perakanatta","1"
"542","5","Pubbiliya","1"
"543","5","Ranamuregama","1"
"544","5","Rattota","1"
"545","5","Selagama","1"
"546","5","Sigiriya","1"
"547","5","Talagoda Junction","1"
"548","5","Talakiriyagama","1"
"549","5","Udasgiriya","1"
"550","5","Udatenna","1"
"551","5","Ukuwela","1"
"552","5","Wahacotte","1"
"553","5","Walawela","1"
"554","5","Wehigala","1"
"555","5","Welangahawatte","1"
"556","5","Wewalawewa","1"
"557","5","Wilgamuwa","1"
"558","5","Yatawatta","1"
"559","6","Agarapathana","1"
"560","6","Ambagamuwa Udabulathgama","1"
"561","6","Ambatalawa","1"
"562","6","Ambewela","1"
"563","6","Bogawantalawa","1"
"564","6","Bopattalawa","1"
"565","6","Dagampitiya","1"
"566","6","Dayagama Bazaar","1"
"567","6","Dikoya","1"
"568","6","Doragala","1"
"569","6","Dunukedeniya","1"
"570","6","Ginigathena","1"
"571","6","Gonakele","1"
"572","6","Haggala","1"
"573","6","Halgranoya","1"
"574","6","Hangarapitiya","1"
"575","6","Hapugastalawa","1"
"576","6","Harangalagama","1"
"577","6","Harasbedda","1"
"578","6","Hatton","1"
"579","6","Hedunuwewa","1"
"580","6","Hitigegama","1"
"581","6","Kalaganwatta","1"
"582","6","Kandapola","1"
"583","6","Katukitula","1"
"584","6","Keerthi Bandarapura","1"
"585","6","Kelanigama","1"
"586","6","Ketaboola","1"
"587","6","Kotagala","1"
"588","6","Kotmale","1"
"589","6","Kottellena","1"
"590","6","Kumbalgamuwa","1"
"591","6","Kumbukwela","1"
"592","6","Kurupanawela","1"
"593","6","Labukele","1"
"594","6","Laxapana","1"
"595","6","Lindula","1"
"596","6","Madulla","1"
"597","6","Maldeniya","1"
"598","6","Maskeliya","1"
"599","6","Maswela","1"
"600","6","Mipanawa","1"
"601","6","Mipilimana","1"
"602","6","Morahenagama","1"
"603","6","Munwatta","1"
"604","6","Nanuoya","1"
"605","6","Nawathispane","1"
"606","6","Nayapana Janapadaya","1"
"607","6","Nildandahinna","1"
"608","6","Nissanka Uyana","1"
"609","6","Norwood","1"
"610","6","Nuwara Eliya","1"
"611","6","Padiyapelella","1"
"612","6","Patana","1"
"613","6","Pattipola","1"
"614","6","Pitawala","1"
"615","6","Pundaluoya","1"
"616","6","Ramboda","1"
"617","6","Rozella","1"
"618","6","Rupaha","1"
"619","6","Ruwaneliya","1"
"620","6","Santhipura","1"
"621","6","Talawakele","1"
"622","6","Teripeha","1"
"623","6","Udamadura","1"
"624","6","Udapussallawa","1"
"625","6","Walapane","1"
"626","6","Watagoda","1"
"627","6","Watawala","1"
"628","6","Widulipura","1"
"629","6","Wijebahukanda","1"
"630","7","Ampilanthurai","1"
"631","7","Araipattai","1"
"632","7","Ayithiyamalai","1"
"633","7","Bakiella","1"
"634","7","Batticaloa","1"
"635","7","Cheddipalayam","1"
"636","7","Chenkaladi","1"
"637","7","Eravur","1"
"638","7","Kalkudah","1"
"639","7","Kallar","1"
"640","7","Kaluwanchikudi","1"
"641","7","Kaluwankemy","1"
"642","7","Kannankudah","1"
"643","7","Karadiyanaru","1"
"644","7","Kathiraveli","1"
"645","7","Kattankudi","1"
"646","7","Kiran","1"
"647","7","Kirankulam","1"
"648","7","Koddaikallar","1"
"649","7","Kokkaddichcholai","1"
"650","7","Kurukkalmadam","1"
"651","7","Mandur","1"
"652","7","Mankemi","1"
"653","7","Miravodai","1"
"654","7","Murakottanchanai","1"
"655","7","Navagirinagar","1"
"656","7","Navatkadu","1"
"657","7","Oddamavadi","1"
"658","7","Panichankemi","1"
"659","7","Pankudavely","1"
"660","7","Periyaporativu","1"
"661","7","Periyapullumalai","1"
"662","7","Pillaiyaradi","1"
"663","7","Punanai","1"
"664","7","Puthukudiyiruppu","1"
"665","7","Thannamunai","1"
"666","7","Thettativu","1"
"667","7","Thikkodai","1"
"668","7","Thirupalugamam","1"
"669","7","Thuraineelavanai","1"
"670","7","Unnichchai","1"
"671","7","Vakaneri","1"
"672","7","Vakarai","1"
"673","7","Valaichenai","1"
"674","7","Vantharumoolai","1"
"675","7","Vellavely","1"
"676","8","Agbopura","1"
"677","8","Buckmigama","1"
"678","8","Chinabay","1"
"679","8","Dehiwatte","1"
"680","8","Echchilampattai","1"
"681","8","Galmetiyawa","1"
"682","8","Gomarankadawala","1"
"683","8","Kaddaiparichchan","1"
"684","8","Kanniya","1"
"685","8","Kantalai","1"
"686","8","Kantalai Sugar Factory","1"
"687","8","Kiliveddy","1"
"688","8","Kinniya","1"
"689","8","Kuchchaveli","1"
"690","8","Kumburupiddy","1"
"691","8","Kurinchakemy","1"
"692","8","Lankapatuna","1"
"693","8","Mahadivulwewa","1"
"694","8","Maharugiramam","1"
"695","8","Mallikativu","1"
"696","8","Mawadichenai","1"
"697","8","Mullipothana","1"
"698","8","Mutur","1"
"699","8","Neelapola","1"
"700","8","Nilaveli","1"
"701","8","Pankulam","1"
"702","8","Rottawewa","1"
"703","8","Sampaltivu","1"
"704","8","Sampur","1"
"705","8","Serunuwara","1"
"706","8","Seruwila","1"
"707","8","Sirajnagar","1"
"708","8","Somapura","1"
"709","8","Tampalakamam","1"
"710","8","Tiriyayi","1"
"711","8","Toppur","1"
"712","8","Trincomalee","1"
"713","8","Vellamanal","1"
"714","8","Wanela","1"
"715","9","Addalaichenai","1"
"716","9","Akkaraipattu","1"
"717","9","Ampara","1"
"718","9","Bakmitiyawa","1"
"719","9","Central Camp","1"
"720","9","Dadayamtalawa","1"
"721","9","Damana","1"
"722","9","Damanewela","1"
"723","9","Deegawapiya","1"
"724","9","Dehiattakandiya","1"
"725","9","Devalahinda","1"
"726","9","Digamadulla Weeragoda","1"
"727","9","Dorakumbura","1"
"728","9","Galapitagala","1"
"729","9","Gonagolla","1"
"730","9","Hingurana","1"
"731","9","Hulannuge","1"
"732","9","Kalmunai","1"
"733","9","Kannakipuram","1"
"734","9","Karativu","1"
"735","9","Kekirihena","1"
"736","9","Koknahara","1"
"737","9","Kolamanthalawa","1"
"738","9","Komari","1"
"739","9","Lahugala","1"
"740","9","lmkkamam","1"
"741","9","Madawalalanda","1"
"742","9","Mahanagapura","1"
"743","9","Mahaoya","1"
"744","9","Malwatta","1"
"745","9","Mangalagama","1"
"746","9","Marathamune","1"
"747","9","Mawanagama","1"
"748","9","Moragahapallama","1"
"749","9","Namaloya","1"
"750","9","Navithanveli","1"
"751","9","Nawamedagama","1"
"752","9","Nintavur","1"
"753","9","Oluvil","1"
"754","9","Padiyatalawa","1"
"755","9","Pahalalanda","1"
"756","9","Palamunai","1"
"757","9","Panama","1"
"758","9","Pannalagama","1"
"759","9","Paragahakele","1"
"760","9","Periyaneelavanai","1"
"761","9","Polwaga Janapadaya","1"
"762","9","Pottuvil","1"
"763","9","Rajagalatenna","1"
"764","9","Sainthamaruthu","1"
"765","9","Samanthurai","1"
"766","9","Serankada","1"
"767","9","Siripura","1"
"768","9","Siyambalawewa","1"
"769","9","Tempitiya","1"
"770","9","Thambiluvil","1"
"771","9","Tirukovil","1"
"772","9","Uhana","1"
"773","9","Wadinagala","1"
"774","9","Wanagamuwa","1"
"775","9","Werunketagoda","1"
"776","10","Allaipiddi","1"
"777","10","Allaveddi","1"
"778","10","Alvai","1"
"779","10","Anaicoddai","1"
"780","10","Analaitivu","1"
"781","10","Atchuveli","1"
"782","10","Chankanai","1"
"783","10","Chavakachcheri","1"
"784","10","Chullipuram","1"
"785","10","Chundikuli","1"
"786","10","Chunnakam","1"
"787","10","Delft","1"
"788","10","DelftWest","1"
"789","10","Eluvaitivu","1"
"790","10","Erlalai","1"
"791","10","Jaffna","1"
"792","10","Kaitadi","1"
"793","10","Kankesanthurai","1"
"794","10","Karainagar","1"
"795","10","Karaveddi","1"
"796","10","Kayts","1"
"797","10","Kodikamam","1"
"798","10","Kokuvil","1"
"799","10","Kondavil","1"
"800","10","Kopay","1"
"801","10","Kudatanai","1"
"802","10","llavalai","1"
"803","10","Mallakam","1"
"804","10","Manipay","1"
"805","10","Mathagal","1"
"806","10","Meesalai","1"
"807","10","Mirusuvil","1"
"808","10","Nagar Kovil","1"
"809","10","Nainathivu","1"
"810","10","Neervely","1"
"811","10","Pandaterippu","1"
"812","10","Point Pedro","1"
"813","10","Pungudutivu","1"
"814","10","Putur","1"
"815","10","Sandilipay","1"
"816","10","Sithankemy","1"
"817","10","Tellippallai","1"
"818","10","Thondamanaru","1"
"819","10","Urumpirai","1"
"820","10","Vaddukoddai","1"
"821","10","Valvettithurai","1"
"822","10","Vannarponnai","1"
"823","10","Varany","1"
